plcyNo,title,embedding_text
20240412005400200009,청년 매입임대주택 공급.,"청년 매입임대주택 공급 정책은 서울특별시가 시행하고 서울시청 주택정책과가 주관합니다. 정책 분야는 주거 및 전월세 및 주거급여 지원, 주택 및 거주지로 분류됩니다. 이 정책은 서울시에서 생활하는 저소득층, 저소득 청년층 및 신혼부부의 주거안정을 위해 중앙정부, 서울시, 서울주택도시공사의 재정과 주택도시기금을 지원받아 서울주택도시공사에서 주택을 매입하여 현 생활권에서 최장 20년까지 거주할 수 있도록 주변시세보다 저렴하게 공급 내용을 주로 다룹니다. 주요 지원 내용은 공급주택 유형. 도시형생활주택 * 재공급 주택 중 광진구 구의에스하임1(구의동638-5,6)의 신청가능 성별이 '여성'으로 수정되었음을 양해바랍니다. * 주택목록 중 관악구 하임(신림동624-34)의 신청가능 성별이 '여성'으로 수정되었음을 양해바랍니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 서울주택도시공사 인터넷 홈페이지(www. i-sh. co. kr)에 접속 다음 인터넷 청약 시스템 다음 인증서 로그인 다음 공고선택 다음 단지선택 다음 신청자격 확인 다음 인적사항작성 및 청약서약 다음 가점사항입력 다음 인증서 인증확인 다음 나의 청약내역 확인이 필요합니다. 제출 서류는 공고문 참조과 같습니다. 신청 기간은 20240708부터 20240712입니다. 사업 진행 기간은 20240131부터 20241231까지입니다."
20240411005400200019,서울형 강소기업 지원.,"서울형 강소기업 지원 정책은 서울특별시가 시행하고 서울시청 일자리정책과 청년일자리팀이 주관합니다. 정책 분야는 일자리 및 창업으로 분류됩니다. 이 정책은 서울형 강소기업 선정지원을 통해 청년에게는 우수 중소기업에서 일할 기회를, 중소기업에게는 청년인재를 채용할 기회를 제공하여 청년과 중소기업의 미스매칭을 해소하고 청년 일자리 확대 기여 내용을 주로 다룹니다. 주요 지원 내용은 근무환경개선금 지원액. 1인당 1,000만원(최대 1,500만원 지원) 청년 정규직 신규채용 1인당 1,000만원 지원(12개월 만근 기준) 추가 지원금. 1인당 500만원입니다. 소득 조건은 없습니다. 신청은 해당 사이트에서 온라인 신청 http://www. seouljobnow. co. kr/ 서울시 홈페이지 공고 확인이 필요합니다. 선정은 지원사업 운영 공고문 참조 방식으로 이루어집니다. 제출 서류는 지원사업 운영 공고문 참조과 같습니다. 사업 진행 기간은 20240131부터 20241231까지입니다."
20240411005400200050,서울 청년포털(청년 몽땅 정보통) 운영.,"서울 청년포털(청년 몽땅 정보통) 운영 정책은 서울특별시가 시행하고 서울시청 미래청년기획단이 주관합니다. 정책 분야는 참여권리 및 정책인프라구축, 청년참여로 분류됩니다. 이 정책은 수요자 맞춤형 정책제공 및 편리한 청년지원사업 온라인 신청접수 시스템 운영으로 청년참여 확대 내용을 주로 다룹니다. 주요 지원 내용은 중앙정부와 지자체별 칸막이로 관리되는 청년정책 정보 통합 추진 중앙정부, 서울시 등 모든 청년정책 연계, 통합검색 기반 구축 개인별 맞춤정보 검색 및 적기에 선제적 제공을 통해 청년참여 확대입니다. 소득 조건은 없습니다."
20240411005400200030,1인가구 전월세 안심계약도움서비스.,"1인가구 전월세 안심계약도움서비스 정책은 서울특별시가 시행하고 서울시청 여성가족정책실1인가구담당관이 주관합니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 사회초년생, 계약경험이 부족한 1인가구가 전월세 계약과정에서 부당함을 겪지 않도록 지역사회 주거안심매니저(공인중개사 자격보유)가 계약상담과 집보기 현장동행 등의 서비스 제공 내용을 주로 다룹니다. 주요 지원 내용은 전월세 계약상담. 주택임대차 계약 유의사항, 등기부등본 점검, 건축물 대장 확인 등 주거지 탐색 지원. 전월세 형성가 문의, 주변 환경 안내, 건물 입지 분석 등 지원 특정 매물을 추천하거나 찾아드리는 서비스가 아님을 유의하시기 바랍니다. 주거안심매니저가 조력자 역할이 아닌 중개인 입장에서 특정 물건을 추천권유할 경우 서울시 (02-2133-9272) 및 해당 자치구 연락처로 신고하여 주시기 바랍니다. 주거정책 안내. 개인 맞춤형 지원정보 제공(전월세 관련 지원제도 안내 등) 집보기 동행. 물건확인 현장동행 지원, 주거환경 점검 및 조언입니다. 소득 조건은 없습니다. 신청은 온라인 또는 전화(자치구 연락처 확인) 절차를 따릅니다."
20240411005400200032,서울교환학생장학금.,서울교환학생장학금 정책은 서울특별시가 시행하고 서울시 교육지원정책과가 주관합니다. 정책 분야는 교육 및 교육비지원으로 분류됩니다. 이 정책은 세계 각국의 청년과 더불어 학문을 넓히고 문화적 다양성을 경험하도록 교환학생으로 선정된 대학생에게 장학금을 지원 내용을 주로 다룹니다. 주요 지원 내용은 장학금액(연간 400만원부터 550만원(학업장려금))입니다. 지원 연령 조건은 만 18세부터 99세까지입니다. 소득 조건은 없습니다. 신청은 홈페이지 온라인 및 우편 신청 다음 서류심사 다음 면접심사 다음 장학생 선정위원회 최종심사 다음 장학금 지원 (재단 다음 학생) 절차를 따릅니다. 선정은 서류 및 면접심사 진행 방식으로 이루어집니다. 제출 서류는 공고문 참조과 같습니다. 사업 진행 기간은 20240331부터 20241231까지입니다.
20240411005400200011,청년해냄센터 운영.,"청년해냄센터 운영 정책은 서울특별시 강동구가 시행하고 강동구청 기획경제국 일자리정책과가 주관합니다. 정책 분야는 일자리 및 창업으로 분류됩니다. 이 정책은 강동구 및 서울시 동남권 지역 청년창업 성장 디딤돌 역할 수행, 창업관심자, 예비창업자, 기창업자에게 창업공간 및 창업교육, 성장지원 서비스 제공 내용을 주로 다룹니다. 주요 지원 내용은 창업 멘토링, 창업 교육, 창업 네트워킹, 창업 지원사업, 입주기업 지원, 공간 제공입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강동구입니다. 신청은 방문 및 센터 홈페이지 온라인 신청 절차를 따릅니다."
20240411005400200041,강동청년축제.,강동청년축제 정책은 서울특별시 강동구가 시행하고 강동구청 기획경제국 일자리정책과 청년정책팀이 주관합니다. 정책 분야는 복지문화 및 문화활동으로 분류됩니다. 이 정책은 강동구만의 특성있는 청년문화 조성 및 활성화 내용을 주로 다룹니다. 주요 지원 내용은 포럼/강연/문화예술 등 다양하게 즐길 수 있는 행사 및 프로그램 제공입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강동구입니다. 신청은 접수사이트에서 참가신청 사전접수 혹은 현장참여 절차를 따릅니다.
20240408005400200009,"서울 청년정책박람회 '청년, 바라봄'.","서울 청년정책박람회 '청년, 바라봄' 정책은 서울특별시가 시행하고 미래청년기획단이 주관합니다. 정책 분야는 일자리 및 창업으로 분류됩니다. 이 정책은 서울시에서 서울 청년들에게 청년정책을 소개하고, 진로 모색의 장을 제공 내용을 주로 다룹니다. 주요 지원 내용은 청년수당 오리엔테이션 내게 꼭 필요한 커리어 정보와 기회를 탐색할 수 있는 현직자와의 만남(커피챗) 영감을 주는 뮤지션 공연과 전문가 특강 15개 청년센터와 청년정책을 한눈에 둘러볼 수 있는 체험부스입니다. 소득 조건은 없습니다. 신청은 서울광역센터 홈페이지 참고(https://www. smyc. kr/107) *얼리버드 신청기간. 03. 22. (금)11시부터 2024. 04. 12. (금)20시(커피 상품권 20명 추첨) 절차를 따릅니다. 신청 기간은 20240322부터 20240430입니다."
20240405005400200006,청년취업사관학교 교육생 모집.,"청년취업사관학교 교육생 모집 정책은 서울특별시가 시행하고 서울시청 일자리정책과가 주관합니다. 정책 분야는 교육, 일자리 및 교육비지원, 취업으로 분류됩니다. 이 정책은 청년일자리 미스매칭 해소를 위해 청년구직자 대상으로 신기술 실무역량 교육을 제공하고 전방위적 취창업 연계지원을 추진하는 취창업지원 정책 내용을 주로 다룹니다. 주요 지원 내용은 기업이 직접 참여,운영하는 기업연계형 교육 참여 후 채용연계 신기술 트렌드를 반영해 실무 경쟁력 강화 일자리매칭데이, 잡코디 등 입학수료생 맞춤 관리 교육비. 무료 교육과정 3부터 6개월이내(교육과정별 상이)입니다. 지원 연령 조건은 만 15세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 청년취업사관학교 누리집 - [오프라인]에서 원하는 과정 신청 절차를 따릅니다. 신청 기간은 20240308부터 20240623입니다."
20240405005400200003,서울시 청년월세지원 사업.,"서울시 청년월세지원 사업 정책은 서울특별시가 시행하고 서울특별시 주택정책실 주택공급기획관 주택청년과 청년주거안심팀이 주관합니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 서울에 거주하는 청년의 주거비 부담완화와 안정적 주거환경 마련을 위한 서울시의 청년 주거복지 지원 정책 내용을 주로 다룹니다. 주요 지원 내용은 지원금액. 월 20만원 이하 지원 (최대 12개월 /240만원 ) * 생애 회1 20만원 미만 월세 계약은 임대차계약서에 표기된 월세 금액만 지원 * 예시) 차임(월세 10만원은 월 10만원 지원/ 관리비가 포함된 경우 관리비 제외하고 월세만 지급 서울형 주택바우처 수급자인 경우 바우처 수령액을 제외한 차액 지급 서울시 청년월세 지원 대상자 최종 선정월부터 12개월간 지급입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 서울주거포털(https://housing. seoul. go. kr) ‘청년월세지원’ 란에 온라인 신청 및 접수 방문 및 우편 접수 등 불가 신청접수(4. 3부터 4. 23) 다음 소득재산 및 중복수혜 조사(4월부터 6월) 다음 심사결과 통보(6월) 다음 이의신청 접수(6월부터 7월) 다음 최종선정자 발표(7월 (예정)) 절차를 따릅니다. 선정은 일시. 2024년 6월 예정 발표. 서울주거포털(https://housing. seoul. go. kr) ‘마이페이지 내 청년월세지원 신청현황’에서 확인, 개별 알림 방식으로 이루어집니다. 제출 서류는 확정일자가 날인된 임대차계약서 전체 사본 1부(필수) 이체확인증. 신청일 기준 최근 3개월(‘24. 1부터 3월)간 월세 이체내역(임대인 계좌 확인) (필수) 가족관계증명서(본인 기준 상세증명서) (필수) * 공고일 이후 발급분 주민등록등본(필요시). 임차주택 소재지에 ‘만 19세부터 39세 이하 청년인 형제자매 및 동거인’이 등재되어 있는 경우, 공동임차계약서인 경우 등에 제출 * 공고일 이후 발급분과 같습니다. 신청 기간은 20240403부터 20240423입니다."
20240403005400200008,서울 영테크 지원사업.,"서울 영테크 지원사업 정책은 서울특별시가 시행하고 서울시청 미래청년기획단이 주관합니다. 정책 분야는 일자리, 주거 및 전월세 및 주거급여 지원, 취업으로 분류됩니다. 이 정책은 사회초년생 등 청년의 경제적 자립과 안정적 금융 생활을 지원하기 위해 1. 1 맞춤형 재무 상담 제공 내용을 주로 다룹니다. 주요 지원 내용은 1) 서울 영테크 재무상담 1. 1 재무 상담(재무 진단, 소득 및 지출 관리, 투자 상담 등) 무료 제공 2) 서울 영테크 클래스 내용. 9개 금융교육과정 운영(재무 설계, 경제 상식, 신용 관리, 세금 설계, 금융 사기, 보험 분석, 청년 투자, 부동산, 은퇴 설계)입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 청년몽땅정보통 홈페이지 온라인 신청 절차를 따릅니다. 신청 기간은 20240403부터 20241130입니다."
20240403005400200006,청년 부동산 중개보수 및 이사비 지원사업.,"청년 부동산 중개보수 및 이사비 지원사업 정책은 서울특별시가 시행하고 서울시청 미래청년기획단이 주관합니다. 정책 분야는 주거 및 기숙사, 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 이사가 잦은 청년가구의 주거비 부담을 완화하고 생활 안전망을 강화하기 위한 사업 내용을 주로 다룹니다. 주요 지원 내용은 지원금액. 최대 40만원 한도 내 실비 지원 (생애 1회) 지원내용. 부동산 중개보수 및 이사비용 * 부동산 중개보수 및 이사비 중 한 가지만 신청도 가능합니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 청년몽땅정보통(youth. seoul. go. kr) 온라인 신청 * 방문우편 접수 등 불가 절차를 따릅니다. 선정은 서류심사 결과. 2024년 5월 말 (예정) 서류심사 결과 통보일로부터 10일 이내 이의신청 및 소명보완자료 제출 가능 최종심사 결과. 2024년 7월 초 (예정) 지원금 지급. 2024년 7월 중순 (예정) 방식으로 이루어집니다. 제출 서류는 * 공고문 참고과 같습니다. 신청 기간은 20240813부터 20240830입니다."
20240328005400200003,청년도전 지원사업.,"청년도전 지원사업 정책은 서울특별시 영등포구가 시행하고 고용노동부가 주관합니다. 정책 분야는 일자리 및 창업, 취업으로 분류됩니다. 이 정책은 다양한 체험을 하며 또래와 소통 할 수 있는 구직단념청년을 위한 구직의욕 고취 및 자신감 강화 프로그램 - 단기, 중기, 장기 모듈 수업과 참여수당 제공 사업 내용을 주로 다룹니다. 주요 지원 내용은 참여수당 + 맞춤형 프로그램(밀착상담, 사례관리, 자신감회복, 진로탐색, 취업역량강화, SNS숏폼 영상 만들기, 제과제빵, 바리스타 체험, 칵테일 만들기, 원예 활동)입니다. 지원 연령 조건은 만 18세부터 34세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 영등포구입니다. 신청은 구글 또는 워크넷으로 신청 절차를 따릅니다. 선정은 개별 연락 예정입니다. 신청 기간은 20240328부터 20240923입니다."
20240327005400200002,구로 청년도전지원사업.,"구로 청년도전지원사업 정책은 서울특별시 구로구가 시행하고 고용노동부가 주관합니다. 정책 분야는 일자리 및 창업, 취업으로 분류됩니다. 이 정책은 진로를 고민하는 구직단념청년을 대상으로 구직의욕 고취 및 자신감 강화를 위해 단기(5주), 중기(15주 이상), 장기 (25주 이상)의 모듈별 다양한 맞춤형 프로그램과 참여수당, 인센티브를 제공하는 사업 내용을 주로 다룹니다. 주요 지원 내용은 아무튼, 기대 (5주) 수료시. 50만원 참여수당 제공 아무튼, 시작 (15주 이상) 수료시. 참여수당 및 인센티브 최대 220만원 제공 아무튼, 도약 (25주 이상) 수료시. 참여수당 및 인센티브 최대 350만원 제공입니다. 지원 연령 조건은 만 18세부터 34세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 구로구입니다. 신청은 신청 링크 혹은 워크넷 - 고용복지정책 탭 - '청년도전지원사업' 클릭 - '서울 구로구' 선택 절차를 따릅니다. 선정은 신청자 3일 이내 개별 연락 예정입니다. 신청 기간은 20240118부터 20240829입니다."
20240325005400200020,서울청년문화패스.,"서울청년문화패스 정책은 서울특별시가 시행하고 서울특별시 문화본부 문화정책과 시민문화팀이 주관합니다. 정책 분야는 복지문화 및 예술인지원, 취약계층 및 금융지원으로 분류됩니다. 이 정책은 사회에 첫 발을 내딛는 20세부터 23세 청년들에게 연극, 뮤지컬, 클래식오페라, 발레무용, 국악, 전시 관람 기회를 제공하고 문화예술분야 활성화를 위해 문화이용권을 지원하는 사업 내용을 주로 다룹니다. 주요 지원 내용은 공연과 전시 관람에 사용할 수 있는 1인당 연간 20만원 상당의 문화이용권(카드) 지급 카드 발급일로부터 2024. 12. 31. 까지 * 예매 이용률과 예산 한도를 고려하여 조기마감 될 수 있음입니다. 지원 연령 조건은 만 20세부터 23세까지입니다. 소득 조건은 없습니다. 신청은 신청(온라인) 다음 자격확인선정 다음 카드발급(비대면) 다음 사용(결제) 절차를 따릅니다. 선정은 발 표 일. 5. (수) 예정 발표일은 변동될 수 있으며, 자세한 내용은 청년몽땅정보통 공지사항 게시판 확인 발표방법. 개별 문자 발송 및 청년몽땅정보통 ‘마이페이지’ 확인이 필요합니다. 제출 서류는 온라인 신청 및 개인정보 제공 동의를 통한 비대면 자격확인으로 별도 제출서류 없음 단, 외국국적동포의 경우 국내거소신고 사실증명서 첨부 원본 서류를 스캔 또는 다운로드 받아 업로드(화면 캡처, 사진 불인정)과 같습니다. 신청 기간은 20240328부터 20240417입니다."
20240320005400200003,청년 임차보증금 이자지원.,"청년 임차보증금 이자지원 정책은 서울특별시가 시행하고 서울시 주택정책과가 주관합니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 서울시에서는 청년들의 더 나은 주거환경과 소득 대비 높은 주거비 부담을 완화하기 위해 청년 임차보증금 이자지원을 제공합니다. 주요 지원 내용은 대출한도 최대 2억원(임차보증금의 90% 이내, 대출한도 최대 2억원은 2023. 5. 2 대출 신청 건부터 적용됨) 지원금리 대출금액의 연 2% 이자지원 *본인부담금리. 대출금리 - 서울시 지원금리 (*본인 의무 부담금리 연 1. 0%) 대출기간 임차계약기간에 따라 회당 6개월부터 2년 (최장 8년까지 연장 가능) 만 39세까지 대출 및 이자지원(만 40세가 되는 날부터 이자지원이 중단됨) 예외. 대출만기 시점에 전세사기(깡통전세)로 인하여 대출금 상환이 어려울 경우 증빙서류 제출 시 대출연장 및 이자지원 연장처리(최장4년) 대출형식 한국주택금융공사 보증서를 담보로 하나은행 재원으로 대출입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 제출 서류는 청년 임차보증금 이자지원사업 공고문 참고과 같습니다."
20240319005400200003,서울시 청년안심주택(공공지원민간임대) 임대보증금 지원.,"서울시 청년안심주택(공공지원민간임대) 임대보증금 지원 정책은 서울특별시가 시행하고 서울시청 전략주택공급과가 주관합니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 대중교통이 편리한 역세권 및 간선도로변에 청년, 신혼부부의 주거안정 및 주거난 해소를 위해 시세대비 저렴한 공공임대와 민간임대 주택을 제공 내용을 주로 다룹니다. 주요 지원 내용은 임차보증금의 30% 무이자 지원(청년. 최대 4,500만원, 신혼부부. 최대 6,000만원) * 임차보증금이 1억원 이하인 경우 50% 무이자 지원(청년 및 신혼부부. 최대 4,500만원)입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 임대차 계약 후 청년안심주택 종합지원센터 방문신청(방문신청 시 지원약정서 작성 및 구비서류 제출) 신청기간. 신규 입주(예정)일 3주 전까지 방문 신청(평일 10. 00부터 15. 00 점심시간 없이 운영) 신청장소. 서울특별시 용산구 백범로99길 40, 용산베르디움프렌즈 102동(상가동) 2층, 청년안심주택 종합지원센터 * 최초 계약 시는 입주개시(예저)일 3주전까지 방문 신청(최소 3주 기간 소요) 문의전화. 1600-3456 절차를 따릅니다. 제출 서류는 서울시 청년안심주택(공공지원민간임대) 임대보증금 지원 신청 안내문 참고과 같습니다."
20240318005400200009,서울시 청년 자립토대 지원사업.,"서울시 청년 자립토대 지원사업 정책은 서울특별시가 시행합니다. 정책 분야는 복지문화, 일자리 및 재직자, 취약계층 및 금융지원으로 분류됩니다. 이 정책은 개인회생 청년의 경제적 재기지원 및 재무역량강화를 위한 지원사업 코로나19 이후 청년층의 가계부채 증가와 재무건전성 악화로 개인회생 신청이 증가하는 상황에서 금융취약 청년층의 재도산을 예방하고, 신속한 경제적 재기를 지원하기 위한 사업 청년 자립토대 지원사업 참가자에게는 ‘재무역량 강화를 위한 맞춤형 프로그램’과 ‘자립토대 지원금’ 100만원 제공 내용을 주로 다룹니다. 주요 지원 내용은 금융역량강화를 위한 온라인 금융교육 2회, 1. 1 맞춤형 상담 3회, 자립토대지원금 100만원(50만원X2회) 지원 (재무역량 강화 맞춤형 프로그램) 교육 및 맞춤형 상담 재무역량 강화를 위한 금융교육 2회 1. 1 맞춤형 상담 3회 진행 * 참가자별 상황에 따라 복지, 주거, 고용 등 서비스 연계 지원 재무 상태 파악 및 재무 목표 설정, 금융상품 적정성 평가 및 분석, 소득지출 관리, 실행사항 이행 여부 확인 및 모니터링 (자립토대지원금) 100만원(50만원 × 2회) 생애 1회 지원 원칙 참가자 본인 계좌로 지급입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 서울복지포털(wis. seoul. go. kr) 접속 후 신청 절차를 따릅니다. 선정은 2024년 5월 3일 예정입니다. 제출 서류는 참가자 본인 통장사본, 건강보험 자격 확인(통보)서, 건강보험 납부확인서, 변제현황조회 내역, 변제수행 납입증명원, 법원 사건조회 내역, 근로계약서 또는 일용근로 사실확인서과 같습니다. 신청 기간은 20240722부터 20240816입니다."
20240306005400200002,서울시 학자금대출 신용회복(신용유의자 해제) 지원사업.,"서울시 학자금대출 신용회복(신용유의자 해제) 지원사업 정책은 서울특별시가 시행하고 서울특별시 미래청년기획단이 주관합니다. 정책 분야는 교육, 주거 및 교육비지원, 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 학자금 대출로 인하여 신용유의자로 전락하여 사회진입에 어려움을 겪고 있는 청년층 신용회복 지원으로 건강한 금융생활 도모 내용을 주로 다룹니다. 주요 지원 내용은 (서울시) 분할상환약정 체결을 위한 ‘초입금 지원’(채무금액의 5%) (한국장학재단) 분할상환약정 체결을 통한 신용유의자 등록 해제입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청 기간은 20240201부터 20241018입니다."
20240304005400200021,서울시 대학(원)생 학자금 대출이자 지원.,"서울시 대학(원)생 학자금 대출이자 지원 정책은 서울특별시가 시행하고 서울시청 미래청년기획단이 주관합니다. 정책 분야는 교육, 복지문화 및 교육비지원, 취약계층 및 금융지원으로 분류됩니다. 이 정책은 경제적 여건이 취약한 서울 거주 대학 재학생, 휴학생 및 졸업생에게 학자금대출 이자를 지원하여 청년층의 부채경감 도모 한국장학재단으로부터 대출받은 ‘일반 상환학자금’ 및 ‘취업 후 상환학자금’에 대한 대출이자를 지원 내용을 주로 다룹니다. 주요 지원 내용은 서울 거주 대학생대학원 재학생 및 졸업생의 한국장학재단 학자금대출을 받은 대출이자 일반 상환 학자금대출 및 취업 후 상환 학자금대출자 대상(생활비 대출 포함)입니다. 소득 조건은 없습니다. 신청은 청년몽땅정보통(https://youth. seoul. go. kr)에서 온라인 접수 절차를 따릅니다. 선정은 2024년 6월 말(심사일정에 따라 지연될 수 있음) 방식으로 이루어집니다. 제출 서류는 구비서류 [필수] 대학(원) 재학 및 졸업증명서 등 재학졸업 증명 가능 서류 [선택] 가족관계증명서 (다자녀인 경우만 제출) [예외] 신청자가 ‘본인’이 아닌 경우(신청자≠지원대상) 주민등록등초본 본인이 아닌 부모, 형제자매 등이 신청한 경우 주민등록등초본 제출 필수 * 신청자가 본인인 경우 개인정보 제공 동의 시 제출 불필요 * 자세한 내용은 공고문 참조과 같습니다. 신청 기간은 20240801부터 20240910입니다. 사업 진행 기간은 20240131부터 20241231까지입니다."
20240304005400200001,서울시 취업날개서비스 운영.,"서울시 취업날개서비스 운영 정책은 서울특별시가 시행하고 경제일자리기획관 일자리정책과 청년일자리팀이 주관합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 청년실업률 증가와 취업준비 기간 장기화로 구직과정에서 과중한 경제적 부담을 겪고 있는 청년들을 지원하기 위해 면접정장 무료대여 취업날개서비스 추진 내용을 주로 다룹니다. 주요 지원 내용은 면접용 정장 무료대여입니다. 지원 연령 조건은 만 15세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 서울일자리포털 사이트 회원 로그인 후, 취업날개 사이트 이동하여 온라인 신청 절차를 따릅니다. 선정은 마이스윗인터뷰(신촌,사당,천호,영등포점) / 열린옷장(건대입구) / 체인지레이디(왕십리,강남) / 슈트갤러리(논현,충정로) / 스완제이(노원)/ 야베스컬렉션(이수) / 스타일딜리셔스(청담) / 드림윙즈(홍대)/ 종로신사(종로점) 14 곳에서 대여가 가능. 대여기간은 3박4일 방식으로 이루어집니다. 제출 서류는 서울 거주 사실 혹은 서울 소재 학교 재학생졸업생임을 증명할 수 있는 서류 실제 면접을 보는 회사의 면접확인 서류를 회사명, 면접일, 연락처 등이 보여지도록 캡처하여 업로드 전화로 면접을 통보받았을 경우 취업지원 사실을 확인할 수 있는 자료 제출과 같습니다. 신청 기간은 20240101부터 20241231입니다. 사업 진행 기간은 20240101부터 20241231까지입니다."
20240304005400200024,서울 청년 마음건강 지원(3차 모집. 26. (수) 10시부터 07. 02. (화) 17시).,"서울 청년 마음건강 지원(3차 모집. 26. (수) 10시부터 07. 02. (화) 17시) 정책은 서울특별시가 시행하고 서울시 미래청년기획단이 주관합니다. 정책 분야는 복지문화 및 건강, 취약계층 및 금융지원으로 분류됩니다. 이 정책은 우울불안 등 다양한 정서적 어려움을 겪고 있는 청년들에게 과학적 진단을 통한 맞춤형 심리상담 서비스 제공을 통한 마음건강 지원 정책 내용을 주로 다룹니다. 주요 지원 내용은 맞춤형 상담 및 심리교육 프로그램 지원 예방적 차원에서의 청년 마음건강 증진을 위한 일대일 맞춤형 심층상담 지원 기본 6회기 (1회기 당 50분) 자기이해 상담을 진행 간이정신진단검사(KSCL95), 기질 및 성격검사(TCI) 등을 통해 더욱 체계적인 맞춤상담 제공입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 청년몽땅정보통(https://youth. seoul. go. kr)에서 온라인 신청 청년몽땅정보통 화면상단 [금융복지] 다음 [건강지원] 다음 [서울시 청년 마음건강] (1단계) 신청자격 확인, (2단계) 기본정보(생년월일, 연락처 등) 등록, (3단계) 세부사항(정보, 약관 동의 등) 입력 절차를 따릅니다. 선정은 공고문 참조 모집인원 초과 시 신청순, 직전년도 참여여부 등 고 방식으로 이루어집니다. 제출 서류는 해당 사항이 없습니다. 신청 기간은 20240130부터 20240930입니다."
20240229005400200005,서울시 학자금 대출이자 지원.,"서울시 학자금 대출이자 지원 정책은 서울특별시가 시행하고 미래청년기획단이 주관합니다. 이 정책의 주요 키워드는 대출입니다. 정책 분야는 복지문화, 일자리 및 창업, 취약계층 및 금융지원으로 분류됩니다. 이 정책은 경제적 여건이 취약한 서울 거주 대학 재학생, 휴학생 및 졸업생에게 학자금대출 이자를 지원하여 청년층의 부채경감 도모 내용을 주로 다룹니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 청년몽땅정보통 홈페이지(youth. seoul. go. kr) “금융복지-금융지원-학자금대출이자지원” 메뉴를 통해 온라인 신청 절차를 따릅니다. 선정은 6월 말(예정) 방식으로 이루어집니다. 신청 기간은 20240201부터 20240308입니다."
