_id,plcyNo,plcyNm,plcyKywdNm,plcyExplnCn,clsfNm,plcySprtCn,sprvsnInstCdNm,operInstCdNm,sprtTrgtMinAge,sprtTrgtMaxAge,earnMinAmt,earnMaxAmt,earnEtcCn,zipNm,aplyYmd,plcyAplyMthdCn,srngMthdCn,etcMttrCn,addAplyQlfcCndCn,ptcpPrpTrgtCn,aplyUrlAddr,refUrlAddr1,refUrlAddr2,sprtArvlSeqYn,sprtSclCnt,lastMdfcnDt
682d40452cc7e70652e0730a,20240419005400200015,일자리기금 청년기업 융자지원.,,경기침체 장기화로 어려움을 겪고 있는 청년기업의 활동을 지원하고자 우리구 일자리기금으로 저금리 융자 지원 정책.,"일자리, 창업",저금리 융자지원.,용산구청 일자리정책담당관,주관기관과 동일,18,39,,,,용산구,"None, None, None","용산구청 1층 우리은행 일자리기금 원스톱서비스 창구 방문접수. 단, 신용보증서로 담보제공 시 시용보증재단 용산지점 사전상담 필수.",서류심사.,"융자목적 이외의 용도로 사용한 것이 발견될 경우 환수조치 될 수 있음. 휴업, 폐업, 사업장이 용산구 이외의 지역으로 이전 시 융자금 상환 원칙.",,"일반유흥음식점, 무도유흥음식점, 기타 사행시설 관리 및 운영업 등. 최근 5년이내 용산구에 설치된 다른 자금 융자 실적이 있는 업체.",,https://www.yongsan.go.kr/job/main/contents.do?menuNo=1700050,,N,,2024-04-19 17:30:09
682d40452cc7e70652e0730b,20240419005400200014,광역일자리카페 취업 지원프로그램(용산구).,,1는 1 맞춤형 취업컨설팅 및 취업지원 서비스 제공.,"일자리, 창업, 취업","맞춤형 취업 컨설팅 운영 개요. 운영기간은 2024.부터 12. 신청대상은 19세부터 39세 취업을 준비중인 서울시 거주 청년. 및 신청방법. ① AI 실전 채용 프로그램은 자기소개서, 적성검사, 면접, 영어까지 취업에 관한 모든 준비를 AI로 준비할 수 있는 프로그램 및 합격자소서, 취업전략 콘텐츠 제공. AI 솔루션은 https://inface.ai/yongsanyouthspace. 취업콘텐츠는 https://u.educe.co.kr/yongsanyouthspace. ② 1는 1 취업상담 : 취업진로 진단검사, 1:1 취업컨설팅(자소서 첨삭, 진로상담 등) 제공. 네이버에‘용산 청년지음’검색 후‘지음 일자리 상담’사전 예약. 신청 링크는 https://m.site.naver.com/1iSRi. 취업 사진 지원 운영 개요. 운영기간은 2024. 3. 18.(월)부터 4. (화) 예약 오픈일 : 3월 16일. 모집인원은 50명(선착순 모집). 지원대상은 19세부터 39세 취업을 준비중인 서울시 거주 청년(*용산구민 우대). 은 취업에 필요한 프로필 사진 촬영 및 사진 촬영시 정장대여. 은 네이버 '폴라리스 스튜디오' 검색 후 취업 사진 예약.",용산구청 일자리정책담당관,주관기관과 동일,19,39,,,,용산구,"None, None, None",,,"용산구 광역일자리카페는 02-6261-1932, 1933. 카카오톡 @용산일자리카페.",,,,https://www.yongsan.go.kr/dong/bbs/B0000126/view.do?nttId=673959&menuNo=601611&dongCd=16,https://m.place.naver.com/place/1449875996/ticket?entry=pll,N,,2024-04-19 17:09:11
682d40452cc7e70652e0730c,20240419005400200009,창업혁신공간 을지유니크팩토리 운영.,,중구 특화도심 제조업과 크리에이터 역량을 결합하여 제조기반 도심산업 인력양성 및 청년들의 혁신 창업 성장 지원.,"일자리, 창업",장비대여 및 창업 교육 지원.,중구청 일자리경제과,주관기관과 동일,19,39,,,,중구,"None, None, None",,,,,제한 없음.,http://www.euf.or.kr/,http://www.euf.or.kr/,,N,,2024-04-19 16:46:37
682d40452cc7e70652e0730d,20240419005400200008,청년창업센터 충무창업큐브 운영.,,청년창업자들의 초기 경제적부담 완화를 위해 창업공간을 제공하고 기초 역량 강화를 위한 창업 교육 진행.,"일자리, 창업","공간 지원 내용. 입주기간은 기본 6개월(입주기간 포함 최대2년까지 가능). 사 용 료는 월 1인 1만원 (부가세 별도). 지원내역은 창업공간 및 공간 내 비치품목, 공공요금(인터넷, 전기요금). 개인용품 및 기타 운영 실비는 사용자 부담. 운영시간은 24시간. 기타조건은 입주 시 사용규칙을 준수하여야 하며,. 미준수시 입주 연장 불가 또는 퇴거조치 될 수 있음.",중구청 일자리경제과,주관기관과 동일,19,39,,,,중구,"None, None, None",창업실 입주. 신청 홈페이지에 접속하여 신청서 및 증빙서류 등 양식 다운. 구비 서류 양식 작성 및 증빙서류 구비. 방문접수. 기타 프로그램 신청은 블로그에서 양식에 내용 기입 후 온라인 신청. 창업실 입주는 홈페이지 공고란에서 일정 확인 후 방문 접수.,프로그램별 상이.,,,타 창업기관 입주자는 입주대상에서 제외함.,https://www.충무창업큐브.org,https://www.xn--v92b25cpzji7g7ybrug.org/site/main/home,https://www.충무창업큐브.org,N,50,2024-04-19 16:40:34
682d40452cc7e70652e0730e,20240419005400200013,Dream홈씨씨(청년의 꿈을 인테리어하다).,,"청년들이 자신의 미래를 그려갈 수 있도록 자립 진로 교육 및 활동, 네트워크 등으로 구성하여 지역의 청년들이 '꿈' 에 다가가고, 스스로 '꿈'을 만들어가는 사업.","일자리, 창업, 취업","자립 진로 교육 및 활동, 네트워크 구성. 창업을 경험할 수 있도록 프로젝트 활동. 활동지원금 지원.",서초구청 복지정책과,,17,34,,,,서초구,"기간, 2024-04-17, 2024-04-29",,,"반포종합사회복지관(케어 프로젝트)는 070-7618-6026. 방배아트유스센터(크리에이티브 프로젝트)는 02-3487-6161(205,603).",,,https://forms.gle/E3iN9R7832ezb8td9,https://www.seocho.go.kr/site/seocho/ex/bbs/View.do?pageIndex=1&cbIdx=57&searchMedia=&bcIdx=389093&searchCondition=subCont&searchKeyword=,,N,,2024-04-19 17:12:31
682d40452cc7e70652e0730f,20240419005400200007,서초 AI 칼리지.,,4차산업혁명시대 미래 실무형 인재 양성을 위한 교육 및 인턴연계 프로그램 제공.,"일자리, 재직자, 창업",AI 분야 전문 개발자 양성과정.,서초구청 밝은미래국 아동청년과,,19,39,,,,서초구,"기간, 2024-04-29, 2024-08-30",,,교육과정 문의는 KAIST SW교육센터 042-350-8941.,모집기간은 과정별 교육시작 전까지(포스터 참조).,,https://forms.gle/h6PYmCyEhr13BtzRA,https://www.seocho.go.kr/site/seocho/ex/bbs/View.do?cbIdx=57&bcIdx=389049,,N,190,2024-04-19 15:59:57
682d40452cc7e70652e07310,20240419005400200006,구직활동 지원사업(동작구).,,청년들에게 각종 어학자격증 응시료 및 전국 최초로 취득취업 축하금 지원.,"일자리, 창업, 취업",어학 및 자격증 응시료 최대 10만원. 어학 및 자격증 취득 축하금 최대 50만원(동작사랑상품권). 취업성공 축하금 10만원(동작사랑상품권).,동작구청 경제정책과,동작구청 경제정책과,19,39,,,,동작구,"기간, 2024-02-04, 2024-11-30","동작취업지원센터(노량진로 140, 2층) 내 노량진 청년일자리센터를 방문. 이메일(bumsoo819@dongjak.go.kr) 접수.",,동작구청 경제정책과 02-820-1691부터 3. 노량진청년일자리센터 02-812-1114.,2024년 1월 1일 이후 응시한 어학자격증 시험에 대해 응시료 및 축하금 지원.,,,https://youthjob.dongjak.go.kr/noryangjin/board/qe74yhgjenaa/contents/details.do?mId=1399&boardContentsNo=780,,N,,2024-04-19 15:01:25
682d40452cc7e70652e07311,20240419005400200002,구직청년 자격시험 응시료 지원(은평구).,,청년들의 구직활동 경제적 부담완화를 위해 구직에 필요한 자격시험 응시료 지원사업.,"일자리, 창업, 취업",당해연도에 응시한 시험의 응시료 최대 10만원 지급. (모바일 은평사랑상품권으로 지급). 1인당 생애1회 최대 10만원까지 지원가능. 여러 종류의 시험을 통합하여 한번에 신청 가능하며 분할 신청 시에는 매 신청 때마다 일체의 신청서류 제출 필요.,은평구청 사회적경제과 청년지원팀,은평구청 사회적경제과 청년지원팀,19,39,,,,은평구,"기간, 2024-05-01, 2024-12-10",온라인접수(은평구청 홈페이지). 방문접수(은평구청 사회적경제과 청년지원팀).,,은평구청 사회적경제과 청년지원팀 ☎)351-6904.,"시험종류. 당해연도(2024년)에 실시한 어학, 한국사, 국가자격 시험 등.",,,https://www.ep.go.kr/www/selectBbsNttView.do?key=744&bbsNo=42&nttNo=281305,,N,,2024-05-02 15:00:56
682d40462cc7e70652e07312,20240418005400200022,청년취업 자격취득 활동지원 사업(동대문구).,,구직활동에 필요한 어학자격시험 응시료 지원을 통해 청년의 경제적 부담을 완화하고 청년들의 실질적인 취업지원 사업.,"일자리, 재직자, 창업",1인 1회 최소 10만원부터 최대 20만원(천원 단위 절사 후 지급). 동대문구사랑상품권(서울페이) 지급.,동대문구청 일자리청년과 청년지원팀,동대문구청 일자리청년과 청년지원팀,19,39,,,,동대문구,"기간, 2024-05-01, 2024-10-31",공고문 참조.,,는 동대문구청 일자리청년과 청년지원팀 02-2127-4975.,,,,https://www.ddm.go.kr/www/contents.do?key=3685,,N,1000,2024-04-18 17:38:52
682d40462cc7e70652e07313,20240418005400200019,어학자격시험 응시료 지원 사업(광진구).,,광진구에서는 구직활동에 필요한 어학자격시험 응시료 지원을 통해 청년의 경제적 부담을 완화하고 청년들의 실질적인 취업지원을 도모하고자 진행하는지원 사업.,"일자리, 창업, 취업","국가기술자격법 시행규칙에 따른 자격시험(붙임4 참고), 어학시험 및 한국사능력검정시험 응시료 지원. 응시료 범위 최대 15만원 한도.",광진구청 일자리청년과,광진구청 일자리청년과,19,39,,,,광진구,"기간, 2024-03-01, 2024-12-31","신청기간은 매월 1일부터 20일. 은 전자우편(examfee@gwangjin.go.kr) 또는 방문접수(광진구청 일자리청년과 ). 접수 마감일 18시까지 도착분에 한함, 결과는 휴대폰 SMS로 통보예정. 접수절차. ① 광진구청 홈페이지 접속(www.gwangjin.go.kr)의 ‘광진소개’를 거쳐 ‘고시공고 페이지에서 제출서류 다운로드. ② 제출 서류 준비 후 전자우편(examfee@gwangjin.go.kr) 또는 방문접수. 전자우편은 부서 이메일 주소. 방문접수는 광진구청 일자리청년과 (안전관리동 1층). 신청 시, 신청 자격 확인 및 제출서류 누락 없이 확인 후 신청’에서 확인할 수 있습니다.",선 정 일은 매월 25일경. 결과안내는 선정자 개인별 문자메시지 발송. 지 급 일은 매월 말일. 지급방법은 개인별 계좌 지급.,는 광진구청 일자리청년과 (☎02-450-7068).,,,,https://www.gwangjin.go.kr/dong/bbs/B0000127/view.do?nttId=6208486&menuNo=601209&dongCd=12,,N,1000,2024-06-27 13:25:47
682d40462cc7e70652e07314,20240418005400200018,청년 취업준비 비용 지원사업(마포구).,,서울특별시 마포구에서는 청년들의 능력개발과 구직활동 촉진을 위해 2024년 청년 취업 준비 비용 지원사업운영.,"일자리, 창업, 취업","은 1인당 최대 10만원. 자격시험 응시비용 및 면접 헤어메이크업 비용 최대 10만원 이내 실비 지원. 당해연도 실시한 자격시험 및 면접 응시 횟수 제한 없으나, 통합 1회 신청. 단, 2023년 지원자는 2024년 자격시험 응시 및 헤어메이크업 비용을 지출한 경우 최대 5만원 이내 1회 추가 지원 가능. 지원분야. 응시료는 어학 19종, 한국사능력검정시험 기본심화, 국가공인자격증 888종. 헤어메이크업 비용은 면접 당일에 지출한 헤어메이크업 비용.",마포구청 고용협력과 청년지원팀,마포구청 고용협력과 청년지원팀,19,34,,,,마포구,"기간, 2024-02-05, 2024-12-10",은 신청기간 내 이메일 신청(mpyouth@mapo.go.kr).,"심사방법은 제출서류 검토 후 지원요건 모두 충족 시 지원대상자 선정. (선정기준)는 연령, 주소, 미취업 상태 및 사업자등록사실 여부, 응시일(면접일) 등. (지원제외)는 정부, 타기관(지자체, 학교 등) 유사 사업 참여자국민취업지원제도. 내일배움카드 참여자서울시 청년수당 지원대상. 심사결과 통보는 신청 후 다음달 20일 신청자 개별 문자 발송(선정/미선정).",지급방법은 신청 후 다음달 25일 청년 본인명의 계좌입금. 처는 마포구 고용협력과 청년지원팀(☎02-3153-8644).,,"고용노동부 실업급여 수급자 국민취업지원제도 참여자 내일배움카드 참여자. 서울시 청년수당 수급자. 정부 타기관(지자체, 학교 등) 유사 사업 참여자.",,https://www.mapo.go.kr/site/main/board/press/261959?cp=1,https://www.mapo.go.kr/site/main/board/notice/262075?cp=1,N,200,2024-07-15 16:05:09
682d40462cc7e70652e07315,20240418005400200007,청년 어학자격시험 응시료 지원 사업(관악구).,,서울특별시 관악구에서는 청년들의 경제적 부담을 덜고 자기개발 의욕을 고취하여 취업역량을 강화하기 위한 2024년 청년 어학자격시험 응시료 지원 사업.,"일자리, 창업, 취업","2024년 연내에 외국어, 국가기술자격, 한국사능력검정시험 등 ‘어학 자격시험 등 응시료’도 지원.",관악구청 청년정책과 청년일자리팀,관악구청 청년정책과 청년일자리팀,19,34,,,,관악구,"None, None, None",공고예정.,,,,,,https://www.gwanak.go.kr/site/gwanak/ex/bbs/View.do?cbIdx=295&bcIdx=159251,,N,,2024-06-19 20:05:46
682d40462cc7e70652e07316,20240418005400200038,송파 성년출발지원금.,,송파 거주 스무살 청년의 새로운 시작을 웅원하기 위해 성년출발지원금 지원.,"금융지원, 복지문화, 취약계층","1인당 20만원 지급(모바일 송파사랑상품권). 지원금 조회 및 사용을 위해 사전에 '서울Pay+' 앱 설치 및 회원가입 필수(본인 명의 휴대폰에서 가능). 송파사랑상품권 사용 유효기한은 수령일부터 2024.11.30. (유효기간 만료 후 미사용 잔액은 회수). 본인명의 휴대폰 미가입자, 군입대 상태 등 모바일 앱을 통한 상품권 수령 불가자는 온라인 신청 시 해당 문항 필수 기재. 지급 시기는 6월부터 8월 중. 매월 1회, 둘째 주 금요일 지급 예정 (ex. 5월 신청 시 6월 둘째 주 금요일 지급).",송파구 경제진흥과,송파구 경제진흥과,20,20,,,,송파구,"기간, 2024-05-01, 2024-07-31","온라인 신청에 따른 지급. 송파구 홈페이지(www.songpa.go.kr) 회원가입 및 로그인. 이름, 주민등록번호, 휴대폰 번호 등 입력. 행정정보공동이용 조회 동의(주민등록초본 확인 등).",,는 송파구 경제진흥과(02-2147-4910).,,,https://www.songpa.go.kr/www/recptApplStep1.do?key=5509&recptCd=RORG01000209&,https://www.songpa.go.kr/www/recptApplStep1.do?key=5509&recptCd=RORG01000209,,N,,2024-04-22 17:14:00
682d40462cc7e70652e07317,20240418005400200006,청년 어학자격시험 응시료 지원사업(강북구).,,"미취업 청년들의 경제적 부담을 완화하며, 자기능력 개발의욕을 고취하기 위해 마련된 것으로, 미취업 청년들의 취업역량을 강화하고자 어학시험, 국가기술(전문)자격시험 등 어학자격시험 응시료 지원사업.","일자리, 창업, 취업",1인당 응시 횟수 상관없이 최대 10만원 본인 부담액 지원. 미취업 청년의 어학 및 각종 자격시험 응시료 실비(본인부담액)지원(횟수 무관).,강북구청 일자리청년과,강북구청 일자리청년과,19,39,,,,강북구,"기간, 2024-04-18, 2024-12-10","제출방법. 전자우편은 summer2080@gangbuk.go.kr. 방문신청은 서울 강북구 도봉로 358, 8층 일자리청년과.","선정방법. 매월 신청기간 내 제출서류에 대한 심사검증하여 지원요건 충족 시 순차적으로 대상자 선정. 검증내용. 연령, 거주(재학)여부, 미취업사업자미등록 여부 등. 국가기관, 타 지자체 주관 동일유사 사업 중복 지원 여부(예는 서울시 청년수당, 지자체 응시료 지원사업 등). 지원대상 시험 응시 여부, 응시료 결제 여부. 신청자 명의 통장 사본 등. 보완처리. 필수 서류 미제출, 내용 검증이 불가한 서류 제출 등의 경우 신청자에게 서류 보완 요청(단, 서류 심사 마감일 18는 00까지 제출한 경우에만 인정). 선정발표는 매월 25일 대상자 문자 개별 발송. 지급시기는 통보일부터 매월 말일까지.",는 강북구 일자리청년과 청년정책팀(☎ 02-901-2647).,"2024년 1월 1일 이후 실시한 어학시험, 국가기술(전문)자격시험, 국가공인민간자격시험, 한국사능력검정시험 등 국가자격증포털에 명시된 각종 자격시험에 응시할 경우 지원.","서울시 청년수당, 국민취업제도 등을 통해 지원받고 있거나 자격시험 접수 후 미응시한 경우에는 지원대상에서 제외.",,https://www.gangbuk.go.kr/www/boardView.do?key=289&boardSeq=45&post=1260631,https://www.gangbuk.go.kr/www/boardView.do?post=1259540&page=1&boardSeq=41&key=285&category=&searchType=ALL&searchKeyword=%EC%9D%91%EC%8B%9C%EB%A3%8C&searchFile=&subContents=&mpart=&part=&item=,N,1000,2024-04-18 17:55:43
682d40462cc7e70652e07318,20240418005400200016,국가자격증 및 어학시험 응시료 지원사업(용산구).,,미취업 청년들의 취업능력 향상과 구직활동에 대한 경제적 부담 완화를 위하여2024년 국가자격증 및 어학시험 응시료를 지원하는 사업.,"일자리, 창업, 취업","국가자격증어학시험 등 응시료당해연도 1인 최대 10만원 지원. 지원시험 범위. 국가자격증은 한국산업인력공단 주관) 국가기술자격 493종, 국가전문자격 100종. 어학시험 7개 외국어 18종, 한국사능력검정시험 경찰청 주관 운전면허시험 제외. 1월 이후 응시 시험부터 지원 (합격여부신청횟수 제한없음).",용산구청 일자리정책담당관 청년정책팀,용산구청 일자리정책담당관 청년정책팀,19,39,,,,용산구,"기간, 2024-05-01, 2024-12-10",이메일 신청은 ysyouth@yongsan.go.kr. 신청기간은 매월 1일부터 10일까지 (최초신청 : 24. 1.부터 5. ). * 매월 11일부터 말일까지는 접수불가. 신청자 접수(부서 공용메일)의 ‘심사 및 선정(심사결과 개별문자 안내)’를 거쳐 ‘지원금 지급(개별계좌 입금)’에서 확인할 수 있습니다.,"자격확인. 확인내용은 청년 연령, 용산구 거주, 미취업 여부 등 제출서류 확인. 지원대상 여부 및 실제 응시 여부 확인. 선정발표는 매월 25일까지 개인별 문자 발송.",처는 용산구청 일자리정책담당관 청년정책팀 ☎ 02-2199-4524.,자격증은 국가기술자격(493종) 국가전문자격(100종)시험 한국산업인력공단 시행 한정. (참고) 큐넷(www.q-net.or.kr) 사이트 - 국가자격시험 - 자격정보 - 국가자격 - 국가자격 종목별상세정보. 기타는 어학시험(7개 국어 18종) 및 한국사능력검정시험(국사편찬위원회).,"당해연도, 유사 사업으로 지원금을 받는 자. 유사사업은 국민취업지원제도Ⅰ,Ⅱ유형(고용노동부), 청년수당(서울시), 서울형 뉴딜일자리사업 응시료 지원, 타 지자체 자격증 및 어학시험 등 응시료 지원사업 등.",,https://www.yongsan.go.kr/portal/bbs/B0000095/view.do?nttId=675473&menuNo=200233&dongCd=,https://www.ydp.go.kr/www/selectEminwonView.do?menuFlag=01&key=2851&notAncmtMgtNo=30447,N,,2024-04-18 15:46:52
682d40462cc7e70652e07319,20240418005400200015,청년 국가자격증 응시료 지원(영등포구).,,"영등포구 청년들의 능력개발과 구직활동 촉진을 위해 어학시험, 한국사, 국가자격시험의 응시료 지원 사업.","일자리, 창업, 취업",신청연도에 한해 연 10만원(실비지원). 당해 연도 실시한 시험에 한해 횟수제한 없음. 2024년 타지자체 등으로부터 지원받지 않은 시험 응시료.,영등포구 일자리정책과 청년정책팀,영등포구 일자리정책과 청년정책팀,19,39,,,,영등포구,"기간, 2024-05-01, 2024-12-10",영등포구 홈페이지 내 온라인 신청 입력 및 제출서류 업로드.,선정 및 지급. [선정] 매월 25일경 선정자 안내문자 발송. [지급] 신청 매월 말일경 본인 계좌로 입금. 상기 예정일은 상황에 따라 조정될 수 있음.,"영등포구 일자리정책과 청년정책팀(☎02-3457-7217, 02-2670-3962).",,"국민취업지원제도, 서울시 청년수당 지원대상, 정부타기관 (지자체 등) 유사 사업 참여자.",https://www.ydp.go.kr/www/index.do,https://www.ydp.go.kr/www/contents.do?key=5998&,https://www.ydp.go.kr/www/selectEminwonView.do?menuFlag=01&key=2851&notAncmtMgtNo=30447,N,,2024-04-18 15:35:50
682d40462cc7e70652e0731a,20240418005400200014,청년 국가자격증 응시료 지원(양천구).,,취업을 준비하는 지역 청년들이 응시료 부담 없이 자기계발에 집중할 수 있도록 청년 취업연계가 가능한 자격증 취득 응시료 지원사업.,"일자리, 창업, 취업","최초 신청연도에 한해 1인당 최대 10만 원 (실비) 지원(생애1회). 기존 모든 어학, 한국사능력검정시험에 더해 880여 종의 모든 국가자격증 시험까지 확대.",양천구청,양천구청 일자리경제과 청년정책팀,19,39,,,,양천구,"None, None, None",양천구청 홈페이지 온라인 신청(신청서 온라인 작성 및 증빙서류 업로드).,"자격 확인 후 지원요건 충족 시 선정. 확인내용은 연령, 거주기간, 미취업 상태 및 사업자등록사실 여부 등 지원금 지급 제출서류 확인 후 선정. 신청기간 내 상시 심사 검증을 통해, 신청자 순차적으로 선정. 선정발표는 매월 25일 개인별 문자 발송.",지급시기는 매월 30일. 매월 10일까지 접수분은 매월 30일 지급 예정. 매월 11일부터 31일까지 접수분은 다음 월 30일 지급 예정. 예산 미소진시‘24.12.11.부터 12.31. 신청분은 다음연도 1월에 지급.,매월 10일까지 구청 누리집을 통해 신청서를 작성한 후 증빙서류를 함께 제출하면 심사 검증을 거쳐 선착순으로 응시료를 지원.,"취업청년, 타지자체 청년.",https://www.yangcheon.go.kr/site/yangcheon/ex/testfee/testFeeSelfCheck.do,https://www.yangcheon.go.kr/site/yangcheon/ex/bbs/View.do?cbIdx=290&bcIdx=283137,,N,,2024-04-18 14:01:50
682d40462cc7e70652e0731b,20240418005400200013,미취업 청년 어학 및 자격증 응시료 지원(성북구).,,"서울특별시 성북구 청년 기본 조례에 의거, 청년들의 능력개발과 구직활동 촉진을 위해 2024 미취업 청년 자격증 응시료 지원사업대상자 지원 사업.","일자리, 창업",2024.1.1. 이후 응시한 국가공인자격증 및 어학시험 응시료(1인당 10만원 한도 실비지원).,중랑구청 일자리정책과,중랑구청 일자리정책과,19,39,,,,성북구,"None, None, None",,,는 02-2241-3996.,,"취업청년, 타지자체 청년.",https://www.sb.go.kr/main/supTake/supTake.do?menuNo=92000000&subMenuNo=92120000&thirdMenuNo=&fourthMenuNo,https://www.sb.go.kr/main/cop/bbs/selectBoardArticle.do?bbsId=B0317_main&nttId=9501429&menuNo=95000000&subMenuNo=95030000&thirdMenuNo=95031000&fourthMenuNo=,,N,,2024-04-18 13:12:16
682d40462cc7e70652e0731c,20240418005400200003,미취업청년 자격증 응시료 지원사업(중랑구).,,"중랑구 청년 기본 조례에 의거, 청년들의 능력개발과 구직활동 촉진을 위해 2024 미취업 청년 자격증 응시료 지원사업대상자 모집.","일자리, 창업, 취업",자격증 응시료(1인 10만원이하) 지원.,중랑구청 지역경제과 청년지원팀,,19,39,,,,중랑구,"None, None, None",신청자 본인이 이메일 제출(jnyouth2274@jn.go.kr).,"자격 확인 후 지원요건 모두 충족 시 선정. 확인내용은 연령, 중랑구 거주, 미취업 여부 등 제출서류 확인 후 선정. 신청기간 내 상시 심사 검증을 통해, 신청자 순차적으로 선정. 선정발표는 매월 말일 개인별 문자 발송( 12월은 15일). 지급시기는 익월 10일까지( 12월은 20일까지).",처는 중랑구청 지역경제과 청년지원팀(☎ 02-2094-2274).,,,,https://www.jungnang.go.kr/portal/bbs/view/B0000117/152741?menuNo=200475,,N,200,2024-04-18 15:45:10
682d40462cc7e70652e0731d,20240418005400200031,손목닥터9988.,,시민의 건강생활 습관 형성과 건강 증진을 위해 지난 2021년부터 시작한 서울형 헬스케어 사업.,"금융지원, 복지문화, 취약계층","걷기, 건강카드, 식단관리 등 미션달성 시 최대 10만 포인트 제공(서울페이로 전환사용).",서울특별시 시민건강국 스마트건강과 스마트헬스케어운영팀,주관기관 동일,19,,,,,,"None, None, None",손목닥터9988 누리집 또는 스마트폰 앱( 안드로이드 / iOS ) 통해 신청(회원가입).,,는 서울시 1811-9988.,"스마트폰(앱) 또는 개인 워치(갤럭시 및 애플)로 참여, 워치 미제공. 건강취약계층 대상 8월 중 특별모집을 통해 스마트워치 보급 예정. 특별모집 대상도 상시 모집기간에 휴대폰 또는 개인 워치로 참여 가능(워치 미제공).",,,https://onhealth.seoul.go.kr/main,https://onhealth.seoul.go.kr/bizGuide/participantGuide,N,,2024-04-18 15:47:42
682d40472cc7e70652e0731e,20240418005400200025,수요자맞춤형 매입임대주택(성북구 신혼부부주택) 추가 입주자 모집.,,성북구에서 무주택저소득 (예비)신혼부부의 주거 안정과 행복 증진을 위하여 서울주택도시공사와 협력하여 신혼부부 맞춤형 공공임대 주택(공동체주택) 지원 사업.,"거주지, 전월세, 주거, 주거급여, 주택, 지원",10세대.,서울주택도시공사,성북구청 여성가족과,,,,,,성북구,"기간, 2024-04-25, 2024-05-01","이메일 접수 또는 등기우편(일반우편 불가), 방문접수. 방문접수. * 접수처는 성북구청 7층 여성가족과 출생가족지원팀. 등기우편 주소. * (02867) 서울특별시 성북구 보문로 168 성북구청 7층. 여성가족과 신혼부부 맞춤형 임대주택 담당자 앞. E-mail는 white8633@sb.go.kr. (서류 작성 후 자필 서명하여 스캔 제출). * 각 서류를 개별스캔하여 개별파일로 모아 제출. * 신혼부부주택 신청-신청인명-신청날짜. (예)신혼부부 주택 신청-홍길동-20240415.",발표예정일은 2024. 7. 5.(금). 발표방법은 성북구청 홈페이지 공고 게시 및 SMS 개별 통보.,"신청은 성북구청 여성가족과 출생가족지원팀 ☎ 02)2241-2587. 계약은 서울주택도시공사 매입주택공급부 ☎ 02)3410-8549, 8544. 입주는 서울주택도시공사 성북강북센터 ☎ 02)944-8000부터 1.",,공고문 참조.,,,,N,,2024-04-18 11:41:53
682d40472cc7e70652e0731f,20240417005400200011,청년취업 해Dream 사업.,,동대문구에서 구내 청년들을 위한 정책으로 현직자에게 직접 배우는 직무교육부터 실제 일자리 연계까지 직무별 구직청년 맞춤Fit 취업연계 사업.,"일자리, 창업, 취업",현직자에게 배우는 A-Z 직무훈련 교육. 기업연계형 프로젝트 수행 경험. 심층/맞춤형 1는 1 취업컨설팅. 버크만 진단을 통한 자기 이해. 직무교육 수료증. *우수참여자 한정 기업담당자와의 커피챗 연계.,동대문구 일자리청년과,뉴팀즈 주식회사,19,39,,,,동대문구,"기간, 2024-03-29, 2024-04-21",지원서 작성 후 신청 기간 내 이메일 제출 contact@newteamz.com.,,카카오톡은 https://open.kakao.com/o/s2FhMChg. 전화는 010-3646-2237.,* 우선선발은 동대문구 거주 및 활동 청년 및 동대문구 소재 대학 학생.,,,https://www.ddm.go.kr/www/selectBbsNttView.do?key=198&bbsNo=38&nttNo=148771,,N,20,2024-04-17 18:13:08
682d40472cc7e70652e07320,20240416005400200006,서대문구 청년도전지원사업의 ‘참여자 추가 모집’에서 확인할 수 있습니다.,,"구직단념 청년들의 구직의욕 고취, 노동시장 참여 및 취업을 촉진할 수 있도록 사회활동 참여의욕 고취를 위한 지원사업.","일자리, 창업",무료 취업 교육. 참여수당 및 인센티브(최소 50만원부터 최대 220만원).,고용노동부,운영기관: 뉴팀즈,18,39,,,,서대문구,"기간, 2024-04-03, 2024-05-06",공고문 참조.,,방법. 서대문구 청년도전지원사업팀 카카오톡 채널. (https://pf.kakao.com/_kxlVJG). 처(뉴팀즈 주식회사). 이메일은 contact@newteamz.com. 연락처는 010-3646-2237.,"단기는 2024.05.14(화)부터 2024.06.11(화) / 일주일에 한번, 5주, 총 40시간 참여. 중기 1기는 2024.04.25(목)부터 2024.08.08(목)/ 매주 목요일, 8시간씩(오전 10시부터 오후6시), 15주, 총 120시간 참여. 중기 2기는 2024.05.16(목)부터 2024.09.05(목)/ 매주 목요일, 8시간씩(오전 10시부터 오후6시), 15주, 총 120시간 참여.",,https://forms.gle/kNXApndALdEkSTgD7,https://blog.naver.com/sdmstory/223384075690,https://blog.naver.com/youth_mapo/223412254563,N,40,2024-04-16 19:48:33
